Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gasóleo A,Precio gasóleo Premium,Precio gasóleo B,Precio gasóleo C,Precio bioetanol,Precio biodiésel,Precio gases licuados del petróleo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidrógeno,Rótulo,Tipo venta,Rem.,Horario,Tipo servicio
BARCELONA,MOLINS DE REI,MOLINS DE REI,8750,"AVENIDA CALDES, 18",D,2.014694,41.410944,2025-05-01 00:00:00,1.589,,,1.719,,1.429,1.479,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,MOLINS DE REI,MOLINS DE REI,8750,CARRETERA N-340 KM. 1246,N,2.032917,41.397278,2025-04-30 14:00:00,1.589,,,1.729,,1.429,1.509,,,,,,,,,SHELL,P,OM,L-D: 05:00-23:00,L-D: 05:00-23:00 (A)
BARCELONA,MOLINS DE REI,MOLINS DE REI,8750,"CALLE HORTA, 14",D,2.030139,41.395417,2025-04-28 06:30:00,1.379,,,,,1.269,1.299,,,,,,,,,AUTONETOIL,P,dm,L-D: 24H,"L-V: 00:00-07:00 (D), 07:00-21:00 (A), 21:00-23:59 (D); S: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-16:00 (D), 16:00-21:00 (A), 21:00-23:59 (D); D: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-23:59 (D)"
BARCELONA,MOLINS DE REI,MOLINS DE REI,8750,"CALLE RIERA CAN PAHISSA, 7,11",D,2.031806,41.398444,2025-04-28 07:55:00,1.399,,,1.629,,1.289,1.369,,,,,,,,,PETROLIS DE BARCELONA,P,dm,L-D: 24H,L-V: 07:00-21:00 (A)
BARCELONA,MOLINS DE REI,MOLINS DE REI,8750,"AUTOPISTA AP-2 KM. 8,5",D,2.025,41.393611,2025-05-01 14:00:00,1.599,,,1.709,,1.429,,,,,,0.989,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H (A)
BARCELONA,MOLINS DE REI,MOLINS DE REI,8750,"CARRER EL PLA, 3",D,2.021556,41.403333,2025-04-28 06:30:00,1.369,,,,,1.259,,,,,,,,,,AUTONETOIL,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MOLLET DEL VALLÃS,MOLLET DEL VALLES,8100,"AVINGUDA BADALONA, 22",N,2.212806,41.533444,2025-04-28 01:44:00,1.349,,,,,1.269,,,,,,,,,,GOOD PRICE PALAU,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MOLLET DEL VALLÃS,MOLLET DEL VALLES,8100,"AVENIDA BURGOS, 81",D,2.206889,41.531333,2025-04-28 11:42:00,1.579,,1.659,1.719,,1.479,1.579,,,,,,,,,CEPSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,MOLLET DEL VALLÃS,MOLLET DEL VALLES,8100,"CARRER DE NICARAGUA,S/N. PL. CAN BORRELL, S/N",D,2.204972,41.54875,2025-04-29 17:15:00,1.369,,,,,1.269,1.319,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MOLLET DEL VALLÃS,MOLLET DEL VALLES,8100,"CARRER DEL BOSC, 16",D,2.222167,41.547861,2025-05-01 00:00:00,1.579,,,1.729,,1.429,1.519,,,,,,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H (A)
BARCELONA,MOLLET DEL VALLÃS,MOLLET DEL VALLES,8100,"AV.RABASSAIRES, S/N",N,2.221167,41.539028,2025-04-30 14:45:00,1.389,,,1.529,,1.279,1.349,,,,,,,,,Q8,P,dm,L-D: 24H,Sin datos
BARCELONA,MOLLET DEL VALLÃS,MOLLET DEL VALLES,8100,"CALLE FRIEDRICH WILHELM SERTÃNER, 8",D,2.224806,41.548583,2025-05-01 10:00:00,1.327,,,,,1.237,,,,,,0.869,,,,OILPRIX,P,OM,L-D: 24H,L-D: 24H (A)
BARCELONA,MOLLET DEL VALLÃS,MOLLET DEL VALLES,8100,"RONDA LA FARINERA, S/N",D,2.2025,41.538333,2025-05-01 14:00:00,1.579,,,1.729,,1.429,,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,MONISTROL DE MONTSERRAT,MONISTROL DE MONTSERRAT,8691,"CR C-55, 13,33",I,1.844056,41.609111,2025-05-01 00:00:00,1.529,,,,,1.429,,,,,,,,,,REPSOL,P,OM,L-D: 07:00-22:00,Sin datos
BARCELONA,MONTCADA I REIXAC,MONTCADA CENTRE,8110,"AUTOVIA A-17 KM. 5,2",I,2.190639,41.496611,2025-05-01 14:00:00,1.589,,,1.739,,1.429,,,,,,,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00 (A)
BARCELONA,MONTCADA I REIXAC,MONTCADA CENTRE,8110,"CARRETERA N-152 KM. 11,9",D,2.185278,41.491667,2025-05-01 14:00:00,1.589,,,1.739,,1.439,,,,,,0.989,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,MONTCADA I REIXAC,MONTCADA CENTRE,8110,"AVENIDA LA FERRERIA, S/N",D,2.166639,41.486028,2025-04-30 15:39:00,1.269,,,,,1.189,,,,,,,,,,GM OIL,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MONTCADA I REIXAC,MONTCADA CENTRE,8110,"CALLE CAN MILANS, 1",D,2.187806,41.507556,2025-04-28 11:45:00,1.369,,,,,1.279,,,,,,,,,,PETROLOWCOST,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MONTCADA I REIXAC,MONTCADA CENTRE,8110,"AVINGUDA LA FERRERIA ESQ/ TRABAJO, S/N",D,2.178611,41.485222,2025-05-01 00:01:00,1.559,,,1.691,,1.399,1.465,,,,,,,,,CEPSA,P,dm,L-V: 06:30-22:30; S: 08:00-20:00,L-V: 06:30-22:30 (A); S: 08:00-20:00 (A)
BARCELONA,MONTCADA I REIXAC,MONTCADA CENTRE,8110,"POLIGONO INDUSTRIAL HERMES, 4",I,2.162944,41.482083,2025-05-01 00:00:00,1.564,,1.635,1.685,,1.426,1.494,,,,,,,,,CEPSA,P,OM,L-V: 06:00-22:00; S: 07:00-15:00,L-V: 06:00-22:00 (A); S: 07:00-15:00 (A)
BARCELONA,MONTCADA I REIXAC,MONTCADA CENTRE,8110,CARRETERA SANT ADRIA  ROCA KM. 7,D,2.192528,41.480417,2025-05-01 00:00:00,1.589,,,1.739,,1.429,1.479,,,,,,,,,REPSOL,P,OM,L-D: 05:00-23:00,L-D: 05:00-23:00 (A)
BARCELONA,MONTCADA I REIXAC,MONTCADA CENTRE,8110,"CARRETERA C-17 KM. 1,5",I,2.177833,41.466861,2025-05-01 14:00:00,1.589,,1.659,1.739,,1.429,,,,,,,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H (A)
BARCELONA,MONTCADA I REIXAC,CAN CUIAS,8110,"CR C-58 TARR.-BARCEL. IZ. KM  2,8",I,2.166611,41.469389,2025-04-28 23:58:00,1.569,,,1.709,,1.419,1.509,,,,,,,,,BP PORTAL DEL VALLES IZDA.,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MONTCADA I REIXAC,CAN CUIAS,8110,"CR A-18 BARC.-TARR.DCHA. KM  2,8",D,2.165778,41.470639,2025-04-28 23:58:00,1.569,,,1.709,,1.419,1.509,,,,,,,,,BP PORTAL DEL VALLES DCHA.,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MONTCADA I REIXAC,CAN CUIAS,8110,"AUTOPISTA C- 33 KM. 82,5",N,2.191417,41.495222,2025-05-01 14:00:00,1.589,,,1.739,,1.439,,,,,,,,,,REPSOL,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
BARCELONA,MONTGAT,MONTGAT,8390,"CALLE RAMON Y CAJAL, S/N",N,2.26875,41.462972,2025-04-29 12:06:00,1.588,,,1.73,,1.438,1.528,,,,,,,,,BP MONTGAT,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MONTMANEU,MONTMANEU,8717,CARRETERA NACIONAL II KM. 532,I,1.399361,41.61775,2025-04-24 13:44:00,1.549,,,1.719,,1.449,1.539,1.319,,,,,,,,LA PANADELLA,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MONTMANEU,MONTMANEU,8717,CARRETERA NACIONAL II KM. 532,D,1.399639,41.617056,2025-04-24 13:46:00,1.549,,,1.719,,1.449,1.539,,,,,,,,,LA PANADELLA,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,MONTMELÃ,MONTMELO,8160,"CARRER VIC, 69",D,2.250167,41.553694,2025-05-01 00:00:00,1.309,,,1.459,,1.169,1.259,,,,,,,,,CAMPSA EXPRESS,P,OM,L-D: 00:00-22:00,"L-D: 00:00-06:00 (D), 06:00-22:00 (A)"
BARCELONA,MONTMELÃ,MONTMELO,8160,"POLIGONO POL17 EL PEDREGAR INDUST., 1",D,2.255667,41.555389,2025-05-01 10:44:00,1.307,,,,,1.167,,,,,,,,,,BALLENOIL,P,OM,L-D: 24H,L-D: 24H (D)
BARCELONA,MONTORNÃS DEL VALLÃS,MONTORNES CENTRE,8170,"AVENIDA RIU MOJENT ESQ CARLES RIBA, S/N",N,2.270806,41.554444,2025-04-29 10:21:00,1.349,,,1.499,,1.259,1.289,,,,,,,,,NUROIL,P,dm,L-D: 24H,Sin datos
BARCELONA,MONTORNÃS DEL VALLÃS,MONTORNES NORD,8170,"CALLE CARLES RIBA, 15",N,2.267833,41.557111,2025-04-28 09:02:00,1.319,,,,,1.299,,,,,,,,,,EL SURTIDOR,P,dm,L-S: 07:00-22:00,L-S: 07:00-22:00 (A)
BARCELONA,MONTORNÃS DEL VALLÃS,MONTORNES NORD,8170,"AVENIDA MOGENT, 3",D,2.2655,41.548528,2025-05-01 14:00:00,1.569,,1.639,1.719,,1.409,,,,,,0.979,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,MONTSENY,MONTSENY,8460,"PASSEIG LA FONT, 1",N,2.396361,41.758611,2025-04-29 14:14:00,1.799,,,,,1.699,,,,,,,,,,BLANCA,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,NAVARCLES,NAVARCLES,8270,"CALLE TEXTIL, 3",I,1.912583,41.75125,2025-04-30 13:31:00,1.365,,,,,1.265,1.325,,,,,,,,,PETRO7,P,dm,L-D: 24H,L-D: 24H (D)
BARCELONA,NAVÃS,NAVAS,8670,"CARRETERA C-16 KM. 73,47",I,1.878111,41.903861,2025-05-01 00:00:00,1.519,,,1.669,,1.379,1.429,,,,,,,,,PETROCAT,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,ÃDENA,ODENA,8711,CARRETERA N-2 KM. 555,I,1.636806,41.578361,2025-05-01 14:00:00,1.519,,1.579,1.629,,1.379,,,,,,,,,,PETRONOR,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,ÃDENA,ODENA,8711,"POLIGONO PLA DE LES GAVARRERES AV. MADRID, 44",N,1.656972,41.577361,2025-04-29 15:00:00,1.266,,,,,1.175,,,,,,,,,,BONAREA,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,ÃDENA,ODENA,8711,"CARRER C-244, PK 0,05",D,1.636472,41.578583,2025-04-29 16:20:00,1.265,,,,,1.175,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D)
BARCELONA,OLÃRDOLA,OLÃRDOLA,8734,"POLIGONO CTRA.N-340 SORTIDA 30 -POL.IND.CLOT DE MOJA, S/N",N,1.683139,41.332667,2025-04-30 14:45:00,1.399,,,,,1.299,,,,,,,,,,Q8,P,dm,L-D: 24H,Sin datos
BARCELONA,OLÃRDOLA,OLÃRDOLA,8734,"CARRETERA C-15 KM. 11,5",I,1.718806,41.323389,2025-05-01 00:00:00,1.295,,,,,1.205,,,,,,,,,,PETROCAT DIRECTE,P,OM,L-D: 24H,L-D: 24H (D)
BARCELONA,OLÃRDOLA,OLÃRDOLA,8734,"CARRETERA C-15 KM. 11,5",D,1.718667,41.322694,2025-05-01 00:00:00,1.295,,,,,1.205,,,,,,,,,,PETROCAT DIRECTE,P,OM,L-D: 24H,L-D: 24H (D)
BARCELONA,OLÃRDOLA,OLÃRDOLA,8734,"AVENIDA BARCELONA, S/N",N,1.739167,41.354889,2025-04-30 11:02:00,1.349,,,1.679,,1.249,1.289,,,,,,,,,CARREFOUR,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,8640,"CALLE JACINT VERDAGUER, 35",N,1.896472,41.539972,2025-04-29 17:15:00,1.319,,,,,1.219,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,"L-D: 00:00-08:00 (D), 08:00-22:00 (A), 22:00-23:59 (D)"
BARCELONA,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,8640,"POLIGONO CAMI LA FLORA-FOU PARC, 15",N,1.8815,41.544556,2025-04-29 15:00:00,1.265,,,,,1.174,,,,,,,,,,BONAREA,P,dm,L-D: 24H,L-D: 24H (D)
BARCELONA,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,8640,"CARRETERA C-55 KM. 6,39",D,1.880222,41.552278,2025-05-01 00:00:00,1.539,,,1.669,,1.429,,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,8640,"AVINGUDA FRANCESC MACIA ESQ. CTRA. MARTORELL - ILLA 2, S/N",D,1.900222,41.541444,2025-04-30 11:30:00,1.264,,,,,1.173,,,,,,,,,,NIEVES,P,dm,L-D: 24H,"L-V: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-15:00 (D), 15:00-20:00 (A), 20:00-23:59 (D); S-D: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-23:59 (D)"
BARCELONA,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,8640,"CALLE VAPOR CREMAT DEL, 13",D,1.882222,41.545472,2025-04-30 11:30:00,1.264,,,,,1.173,,,,,,,,,,NIEVES,P,dm,L-D: 24H,"L-V: 00:00-06:00 (D), 06:00-21:30 (A), 21:30-23:59 (D); S-D: 00:00-09:00 (D), 09:00-21:00 (A), 21:00-23:59 (D)"
BARCELONA,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,8640,"CALLE COLON, S/N",N,1.886361,41.543111,2025-05-01 06:09:00,1.469,,,1.609,,1.359,1.409,,,,,,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,OLOST,OLOST,8519,CARRETERA C-154 DE VIC A BERGA KM. 20,I,2.09725,41.984917,2025-05-01 00:00:00,1.519,,,,,1.379,,,,,,,,,,PETRONOR,P,OM,L-S: 07:00-21:00,Sin datos
BARCELONA,PACS DEL PENEDÃS,PACS DEL PENEDES,8796,CARRETERA BP-2121 KM. 2,D,1.677333,41.352278,2025-05-01 00:00:00,1.525,,1.625,1.755,,1.414,1.504,,,,,,,,,CEPSA,P,OM,L-S: 06:00-22:00; D: 07:00-22:00,L-S: 06:00-22:00 (A); D: 07:00-22:00 (A)
BARCELONA,PALAFOLLS,PALAFOLLS,8389,"CALLE ANTIC CAMI DE TORDERA, 1",N,2.723556,41.691472,2025-05-01 10:36:00,1.349,,,,,1.269,,,,,,,,,,PETROPRIX,P,dm,L-D: 24H,L-D: 24H (D)
BARCELONA,PALAFOLLS,PALAFOLLS,8389,"POLIGONO INDUSTRIAL CAN BALTASAR PARCELA, 5",D,2.755028,41.667528,2025-04-30 11:00:00,1.349,,,,,1.269,,,,,,,,,,ZONA DIESEL,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PALAFOLLS,SANT GENIS DE PALAFOLLS,8389,"C-32 PK 129,8",D,2.716333,41.66825,2025-05-01 00:00:00,1.529,,,1.679,,1.449,1.509,,,,,,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H (A)
BARCELONA,PALAFOLLS,SANT GENIS DE PALAFOLLS,8389,"CR C-32   P.K. 129,8",I,2.715556,41.669083,2025-05-01 00:00:00,1.529,,,1.679,,1.449,1.509,,,,,,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H (A)
BARCELONA,PALAU-SOLITÃ I PLEGAMANS,PALAU-SOLITA I PLEGAMANS,8184,"CALLE ANSELMO CLAVE, S/N",D,2.179667,41.587917,2025-05-01 00:00:00,1.569,,,1.719,,1.419,1.469,,,,,,,,,REPSOL,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
BARCELONA,PALAU-SOLITÃ I PLEGAMANS,POLIGON INDUSTRIAL RIERA DE CALDES,8184,"CAMI AVINGUDA CAMI REIAL, 32",D,2.176167,41.5675,2025-04-28 10:47:00,1.389,,,,,1.279,,,,,,,,,,BENZOIL,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PALLEJÃ,PALLEJA,8780,"RONDA SANTA EULALIA, 33",N,2.001611,41.419111,2025-05-01 00:00:00,1.535,,,1.685,,1.449,1.509,,,,,,,,,MOEVE,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59 (A)
BARCELONA,PALLEJÃ,PALLEJA,8780,"RONDA SANTA EULALIA, 31",N,2.001917,41.420139,2025-05-01 00:00:00,1.578,,1.638,1.685,,1.449,1.509,,,,,,,,,MOEVE,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,PALLEJÃ,PALLEJA,8780,CARRETERA N-II KM. 597,D,1.994139,41.433194,2025-04-28 10:01:00,1.369,,,,,1.249,,,,,,,,,,MKT OIL,P,dm,L-D: 24H,L-D: 24H (D)
BARCELONA,PALMA DE CERVELLÃ (LA),PALMA DE CERVELLO,8756,AVENIDA CATALUÃA 135-137,I,1.962917,41.414028,2025-05-01 00:00:00,1.609,,,1.739,,1.459,,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,Sin datos
BARCELONA,PAPIOL (EL),PAPIOL (EL),8754,"CALLE MONTURIOL ESQUINA C/ FORQUES, S/N",D,2.006083,41.433167,2025-05-01 00:00:00,1.579,,,1.709,,1.429,1.479,,,,,,,,,PETROCAT,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,PARETS DEL VALLÃS,PARETS DEL VALLES,8150,"AVINGUDA CATALUNYA, 111",N,2.228833,41.564111,2025-04-30 14:00:00,1.529,,,1.669,,1.389,1.469,,,,,,,,,SHELL,P,OM,L-D: 24H,L-D: 24H (A)
BARCELONA,PARETS DEL VALLÃS,PARETS DEL VALLES,8150,AUTOVIA C-17 KM. 18,D,2.233111,41.558833,2025-05-01 00:00:00,1.604,,1.654,,,1.469,1.574,,,,,,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,PARETS DEL VALLÃS,PARETS DEL VALLES,8150,"C/ TENES, 1",N,2.240417,41.571861,2025-04-29 13:55:00,1.519,,,,,1.359,,,,,,,,,,NIEVES PARETS LLEVANTPARK,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PARETS DEL VALLÃS,PARETS DEL VALLES,8150,"CALLE CAN GURRI, S/N",D,2.243417,41.567917,2025-04-29 15:00:00,1.264,,,,,1.174,,,,,,,,,,BONAREA,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PARETS DEL VALLÃS,PARETS DEL VALLES,8150,"CARRETERA C-17 KM. 14,000",D,2.232028,41.559167,2025-05-01 14:00:00,1.579,,,1.729,,1.419,,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,PIERA,PIERA,8784,"AVDA. CTRA. IGUALADA, 119",I,1.74876,41.530028,2025-04-22 11:17:00,1.399,,,,,1.309,,,,,,,,,,GASOILS CARRERAS DE PIERA S.L.,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PIERA,PIERA,8784,"CARRETERA B-224 DE MARTORELL A CAPELLADES KM. 9,6",N,1.750694,41.524083,2025-04-30 11:30:00,1.349,,,,,1.249,,,,,,,,,,NIEVES,P,dm,L-D: 24H,"L-V: 00:00-07:00 (D), 07:00-15:00 (A), 15:00-23:59 (D); S-D: 00:00-08:00 (D), 08:00-22:00 (A), 22:00-23:59 (D)"
BARCELONA,PIERA,PIERA,8784,"AVENIDA AVINGUDA IGUALADA, 97",N,1.750222,41.528306,2025-04-29 17:15:00,1.349,,,,,1.249,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PINEDA DE MAR,PINEDA DE MAR,8397,"CALLE GARBI, 123/125",D,2.673917,41.622944,2025-05-01 00:00:00,1.509,,1.609,,,1.409,1.469,,,,,,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,PINEDA DE MAR,PINEDA DE MAR,8397,CARRETERA N-II KM. 671,I,2.689944,41.629306,2025-04-30 11:44:00,1.379,,,1.579,,1.299,1.329,,,,,,,,,E.S. PINEDA DE MAR,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PINEDA DE MAR,PINEDA DE MAR,8397,"CALLE LLEBEIG, 1",N,2.674556,41.624556,2025-04-21 12:05:00,1.389,,,1.599,,1.289,1.309,,,,,,,,,ESSER,P,dm,L-D: 08:00-20:00,L-D: 08:00-20:00 (A)
BARCELONA,PINEDA DE MAR,PINEDA DE MAR,8397,"CALLE CALLE GARBI, 190/194",N,2.671667,41.623056,2025-04-30 17:35:00,1.374,,,,,1.279,,,,,,,,,,TAMOIL,P,OM,L-D: 24H,L-D: 24H (D)
BARCELONA,PLA DEL PENEDÃS (EL),PLA DEL PENEDES (EL),8733,"CARRETERA C-15 KM. 21,5",D,1.704667,41.401694,2025-04-28 11:45:00,1.569,,,1.699,,1.474,1.554,,,,,,,,,MEROIL,P,dm,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
BARCELONA,POBLA DE CLARAMUNT (LA),POBLA DE CLARAMUNT (LA),8787,"AVENIDA CATALUÃA, 1",I,1.676111,41.552611,2025-04-29 20:11:00,1.519,,,1.629,,1.389,,,,,,,,,,CAMPSA,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,POBLA DE LILLET (LA),POBLA DE LILLET (LA),8696,CARRETERA B-402 KM. 10,D,1.9785,42.245111,2025-05-01 08:11:00,1.579,,,,,1.459,1.539,,,,,,,,,REPSOL,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00 (A)
BARCELONA,POLINYÃ,POLINYA,8123,"CARRETERA SENTMENAT KM. 2,3",D,2.160028,41.548722,2025-04-29 11:53:00,1.489,,,,,1.379,,,,,,,,,,ES ADENOR POLINYA,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PONT DE VILOMARA I ROCAFORT (EL),PONT VILOMARA I ROCAFORT,8254,"CALLE DE LES FONTS, 7",D,1.873167,41.705833,2025-04-29 16:58:00,1.369,,,,,1.269,,,,,,,,,,LOW COST FUEL,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,CARRETERA CA L'ALAIO KM. 3,D,2.083417,41.329694,2025-05-01 10:44:00,1.369,,,,,1.279,,,,,,,,,,BALLENOIL,P,OM,L-D: 24H,L-D: 24H (D)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"CARRETERA CTRA. B-201, PK KM 3,1, KM. 3,1",D,2.080583,41.3305,2025-04-28 09:01:00,1.449,,,,,1.369,,,,,,0.999,,,,Q8,P,dm,L-V: 07:00-22:00; S: 08:00-22:00; D: 08:00-20:00,L-V: 07:00-22:00 (A); S: 08:00-22:00 (A); D: 08:00-20:00 (A)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,CARRETERA GARRAF KM. 21,N,2.069556,41.314083,2025-05-01 14:00:00,1.599,,1.649,,,1.439,1.489,,,,,0.969,,,,GALP,P,OM,L-D: 05:00-23:00,L-D: 05:00-23:00 (A)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"AUTOVIA C-31 KM. 191,8",D,2.070028,41.316444,2025-05-01 00:00:00,1.605,,1.691,1.755,,1.449,1.544,,,,,1.024,,,,MOEVE,P,OM,L-D: 24H,L-D: 24H (A)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"AVENIDA DEL REMOLAR, 37,39",I,2.087417,41.325611,2025-05-01 00:00:00,1.584,,1.659,,,1.467,1.554,,,,,,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"CALLE FEDERICA MONTSENY, 2",N,2.081833,41.319778,2025-04-25 16:05:00,1.599,,,1.779,,1.469,1.569,,,,,,,,,REPSOL LA RIERA,P,dm,L-S: 06:00-22:00; D: 07:00-22:00,L-S: 06:00-22:00 (A); D: 07:00-22:00 (A)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"AVENIDA JOSEP ANSELM CLAVE, 106",N,2.099056,41.333306,2025-04-26 00:00:00,1.63,,,1.771,,1.55,1.599,,,,,,,,,BP EL PRAT,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,AUTOVIA DE CASTELLDEFELLS KM. 5,N,2.090417,41.334,2025-04-30 11:00:00,1.459,,,1.729,,1.379,1.419,,,,,,,,,CARREFOUR,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"LUGAR AEROPUERTO DEL PRAT JUNTO PARRILLA DE TAXIS, S/N",D,2.064222,41.299333,2025-05-01 00:00:00,1.609,,,1.759,,1.459,1.549,,,,,0.999,,,,PETROCAT,P,OM,L-D: 00:00-23:59,L-D: 24H (A)
BARCELONA,PRATS DE LLUÃANÃS,PRATS DE LLUÃANES,8513,"AVINGUDA POMPEU FABRA, 3",D,2.031889,42.009278,2025-04-28 12:11:00,1.489,,,1.649,,1.369,,1.179,,,,,,,,ESTACIO SERVEI LLUÃANÃS,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PREMIÃ DE DALT,PUIG DE PEDRA-SOT DEL PI,8338,"AVINGUDA DE LA PEDRA BLANCA, 12",D,2.361167,41.502056,2025-04-25 00:00:00,1.385,,,1.599,,1.279,,,,,,,,,,SORLIGO,P,dm,L-D: 24H,L-D: 24H (A)
BARCELONA,PREMIÃ DE MAR,PREMIA DE MAR,8330,"CARRER TORRENT MALET, 17",N,2.345667,41.488528,2025-04-29 10:04:00,1.488,,,,,1.347,,,,,,,,,,GASUIR,P,dm,L-D: 00:00-23:59,L-D: 24H (A)
BARCELONA,PUIG-REIG,PUIG-REIG,8692,"CARRETERA CTRA. C-1411-Z, KM.59.4 KM.",I,1.88,41.962472,2025-04-29 17:24:00,1.315,,,,,1.215,1.255,,,,,0.885,,,,PETRO PINTÃ S.L.,P,dm,L-D: 24H,Sin datos
